CourseCode,TeacherId,ReportedHours,AssignedHours,CompKey
I-2893,19780602-0035,106.0,120.0,TEAS_I-2893_19780602-0035
I-2894,19690408-0009,237.0,240.0,TEAS_I-2894_19690408-0009
I-2894,19750906-0032,94.0,100.0,TEAS_I-2894_19750906-0032
I-2894,19930221-0139,132.0,140.0,TEAS_I-2894_19930221-0139
I-2895,19600814-0002,299.0,280.0,TEAS_I-2895_19600814-0002
I-2895,19790618-0048,128.0,120.0,TEAS_I-2895_19790618-0048
I-2895,19911025-0091,126.0,120.0,TEAS_I-2895_19911025-0091
I-2896,19611219-0014,270.0,260.0,TEAS_I-2896_19611219-0014
I-2896,19761009-0055,139.0,140.0,TEAS_I-2896_19761009-0055
I-2897,19660630-0020,245.0,260.0,TEAS_I-2897_19660630-0020
I-2897,19750705-0033,110.0,120.0,TEAS_I-2897_19750705-0033
I-2897,19900426-0089,108.0,120.0,TEAS_I-2897_19900426-0089
I-2898,19580218-0007,243.0,240.0,TEAS_I-2898_19580218-0007
I-2898,19750722-0060,118.0,120.0,TEAS_I-2898_19750722-0060
I-2899,19560612-0010,235.0,240.0,TEAS_I-2899_19560612-0010
I-2899,19760524-0046,123.0,120.0,TEAS_I-2899_19760524-0046
I-2899,19930829-0082,122.0,120.0,TEAS_I-2899_19930829-0082
I-2900,19570615-0011,251.0,260.0,TEAS_I-2900_19570615-0011
I-2900,19780815-0047,132.0,120.0,TEAS_I-2900_19780815-0047
I-2900,19930228-0086,94.0,100.0,TEAS_I-2900_19930228-0086
I-2901,19630126-0001,290.0,280.0,TEAS_I-2901_19630126-0001
I-2901,19781130-0054,114.0,100.0,TEAS_I-2901_19781130-0054
I-2901,19930326-0132,131.0,120.0,TEAS_I-2901_19930326-0132
I-2902,19600529-0021,296.0,280.0,TEAS_I-2902_19600529-0021
I-2902,19790618-0048,105.0,120.0,TEAS_I-2902_19790618-0048
I-2902,19910206-0081,94.0,100.0,TEAS_I-2902_19910206-0081
I-2903,19620522-0023,296.0,280.0,TEAS_I-2903_19620522-0023
I-2903,19750220-0037,95.0,100.0,TEAS_I-2903_19750220-0037
I-2903,19910421-0067,122.0,120.0,TEAS_I-2903_19910421-0067
I-2904,19650303-0019,270.0,260.0,TEAS_I-2904_19650303-0019
I-2904,19750331-0036,133.0,120.0,TEAS_I-2904_19750331-0036
I-2905,19640220-0029,276.0,280.0,TEAS_I-2905_19640220-0029
I-2905,19770224-0058,134.0,140.0,TEAS_I-2905_19770224-0058
I-2905,19900430-0112,104.0,100.0,TEAS_I-2905_19900430-0112
I-2906,19561222-0030,265.0,260.0,TEAS_I-2906_19561222-0030
I-2906,19780317-0052,114.0,100.0,TEAS_I-2906_19780317-0052
I-2907,19611219-0014,232.0,240.0,TEAS_I-2907_19611219-0014
I-2907,19761020-0044,112.0,100.0,TEAS_I-2907_19761020-0044
I-2908,19610918-0027,276.0,280.0,TEAS_I-2908_19610918-0027
I-2908,19780424-0057,119.0,120.0,TEAS_I-2908_19780424-0057
I-2909,19570826-0012,295.0,280.0,TEAS_I-2909_19570826-0012
I-2909,19790708-0041,111.0,100.0,TEAS_I-2909_19790708-0041
I-2909,19900321-0080,107.0,100.0,TEAS_I-2909_19900321-0080
I-2910,19620831-0024,223.0,240.0,TEAS_I-2910_19620831-0024
I-2910,19770224-0058,116.0,100.0,TEAS_I-2910_19770224-0058
I-2911,19570828-0008,249.0,260.0,TEAS_I-2911_19570828-0008
I-2911,19750722-0060,104.0,100.0,TEAS_I-2911_19750722-0060
I-2911,19920320-0121,111.0,120.0,TEAS_I-2911_19920320-0121
I-2912,19690513-0015,241.0,240.0,TEAS_I-2912_19690513-0015
I-2912,19781130-0054,90.0,100.0,TEAS_I-2912_19781130-0054
I-2913,19680712-0028,260.0,280.0,TEAS_I-2913_19680712-0028
I-2913,19790618-0048,135.0,140.0,TEAS_I-2913_19790618-0048
I-2914,19570826-0012,260.0,240.0,TEAS_I-2914_19570826-0012
I-2914,19761009-0055,80.0,100.0,TEAS_I-2914_19761009-0055
I-2915,19560705-0025,260.0,280.0,TEAS_I-2915_19560705-0025
I-2915,19750331-0036,149.0,140.0,TEAS_I-2915_19750331-0036
I-2915,19900511-0134,108.0,100.0,TEAS_I-2915_19900511-0134
I-2916,19620831-0024,299.0,280.0,TEAS_I-2916_19620831-0024
I-2916,19780815-0047,109.0,100.0,TEAS_I-2916_19780815-0047
I-2916,19931118-0062,99.0,100.0,TEAS_I-2916_19931118-0062
I-2917,19610918-0027,275.0,260.0,TEAS_I-2917_19610918-0027
I-2917,19790708-0041,149.0,140.0,TEAS_I-2917_19790708-0041
I-2918,19610918-0027,239.0,240.0,TEAS_I-2918_19610918-0027
I-2918,19780424-0057,125.0,120.0,TEAS_I-2918_19780424-0057
I-2919,19600905-0003,270.0,280.0,TEAS_I-2919_19600905-0003
I-2919,19781130-0054,154.0,140.0,TEAS_I-2919_19781130-0054
I-2919,19900321-0080,117.0,100.0,TEAS_I-2919_19900321-0080
I-2920,19560705-0025,225.0,240.0,TEAS_I-2920_19560705-0025
I-2920,19750906-0032,102.0,120.0,TEAS_I-2920_19750906-0032
I-2921,19610918-0027,278.0,280.0,TEAS_I-2921_19610918-0027
I-2921,19770713-0042,109.0,100.0,TEAS_I-2921_19770713-0042
I-2922,19610620-0006,261.0,280.0,TEAS_I-2922_19610620-0006
I-2922,19790717-0045,104.0,120.0,TEAS_I-2922_19790717-0045
I-2923,19620424-0026,280.0,280.0,TEAS_I-2923_19620424-0026
I-2923,19750906-0032,103.0,120.0,TEAS_I-2923_19750906-0032
I-2924,19620522-0023,293.0,280.0,TEAS_I-2924_19620522-0023
I-2924,19750102-0059,91.0,100.0,TEAS_I-2924_19750102-0059
I-2924,19900619-0076,106.0,100.0,TEAS_I-2924_19900619-0076
I-2925,19620424-0026,279.0,280.0,TEAS_I-2925_19620424-0026
I-2925,19760108-0050,132.0,140.0,TEAS_I-2925_19760108-0050
I-2925,19920122-0065,130.0,140.0,TEAS_I-2925_19920122-0065
I-2926,19650303-0019,258.0,240.0,TEAS_I-2926_19650303-0019
I-2926,19761009-0055,158.0,140.0,TEAS_I-2926_19761009-0055
I-2926,19920505-0115,134.0,140.0,TEAS_I-2926_19920505-0115
I-2927,19620831-0024,279.0,280.0,TEAS_I-2927_19620831-0024
I-2927,19790702-0038,114.0,100.0,TEAS_I-2927_19790702-0038
I-2927,19930414-0106,107.0,100.0,TEAS_I-2927_19930414-0106
I-2928,19600529-0021,255.0,240.0,TEAS_I-2928_19600529-0021
I-2928,19750512-0043,112.0,120.0,TEAS_I-2928_19750512-0043
I-2928,19920122-0065,134.0,120.0,TEAS_I-2928_19920122-0065
I-2929,19660630-0020,297.0,280.0,TEAS_I-2929_19660630-0020
I-2929,19770224-0058,144.0,140.0,TEAS_I-2929_19770224-0058
I-2930,19620522-0023,253.0,260.0,TEAS_I-2930_19620522-0023
I-2930,19750417-0051,108.0,100.0,TEAS_I-2930_19750417-0051
I-2931,19660630-0020,270.0,260.0,TEAS_I-2931_19660630-0020
I-2931,19790708-0041,108.0,100.0,TEAS_I-2931_19790708-0041
I-2931,19900701-0113,134.0,120.0,TEAS_I-2931_19900701-0113
I-2932,19610918-0027,258.0,240.0,TEAS_I-2932_19610918-0027
I-2932,19790426-0049,154.0,140.0,TEAS_I-2932_19790426-0049
I-2933,19660630-0020,251.0,260.0,TEAS_I-2933_19660630-0020
I-2933,19790717-0045,159.0,140.0,TEAS_I-2933_19790717-0045
I-2933,19921123-0108,103.0,100.0,TEAS_I-2933_19921123-0108
I-2934,19560612-0010,262.0,280.0,TEAS_I-2934_19560612-0010
I-2934,19790702-0038,117.0,120.0,TEAS_I-2934_19790702-0038
I-2935,19560812-0016,243.0,260.0,TEAS_I-2935_19560812-0016
I-2935,19751018-0039,112.0,100.0,TEAS_I-2935_19751018-0039
I-2936,19560812-0016,272.0,280.0,TEAS_I-2936_19560812-0016
I-2936,19750331-0036,88.0,100.0,TEAS_I-2936_19750331-0036
I-2937,19690408-0009,291.0,280.0,TEAS_I-2937_19690408-0009
I-2937,19790618-0048,136.0,140.0,TEAS_I-2937_19790618-0048
I-2937,19921208-0097,111.0,100.0,TEAS_I-2937_19921208-0097
I-2938,19601021-0018,221.0,240.0,TEAS_I-2938_19601021-0018
I-2938,19790717-0045,88.0,100.0,TEAS_I-2938_19790717-0045
I-2938,19900511-0134,121.0,140.0,TEAS_I-2938_19900511-0134
I-2939,19690408-0009,260.0,260.0,TEAS_I-2939_19690408-0009
I-2939,19780815-0047,127.0,140.0,TEAS_I-2939_19780815-0047
I-2939,19921218-0101,138.0,140.0,TEAS_I-2939_19921218-0101
I-2940,19600529-0021,256.0,260.0,TEAS_I-2940_19600529-0021
I-2940,19780815-0047,101.0,120.0,TEAS_I-2940_19780815-0047
I-2940,19901219-0125,125.0,140.0,TEAS_I-2940_19901219-0125
I-2941,19690513-0015,285.0,280.0,TEAS_I-2941_19690513-0015
I-2941,19790717-0045,109.0,100.0,TEAS_I-2941_19790717-0045
I-2942,19611219-0014,267.0,260.0,TEAS_I-2942_19611219-0014
I-2942,19751018-0039,132.0,140.0,TEAS_I-2942_19751018-0039
I-2942,19911025-0091,100.0,100.0,TEAS_I-2942_19911025-0091
I-2943,19611219-0014,263.0,260.0,TEAS_I-2943_19611219-0014
I-2943,19750122-0056,133.0,140.0,TEAS_I-2943_19750122-0056
I-2943,19901219-0125,139.0,120.0,TEAS_I-2943_19901219-0125
I-2944,19640414-0013,284.0,280.0,TEAS_I-2944_19640414-0013
I-2944,19780424-0057,141.0,140.0,TEAS_I-2944_19780424-0057
I-2944,19900317-0083,147.0,140.0,TEAS_I-2944_19900317-0083
I-2945,19570826-0012,265.0,260.0,TEAS_I-2945_19570826-0012
I-2945,19781125-0031,118.0,100.0,TEAS_I-2945_19781125-0031
I-2945,19910122-0077,83.0,100.0,TEAS_I-2945_19910122-0077
I-2946,19570826-0012,268.0,280.0,TEAS_I-2946_19570826-0012
I-2946,19781130-0054,121.0,120.0,TEAS_I-2946_19781130-0054
I-2947,19620522-0023,256.0,240.0,TEAS_I-2947_19620522-0023
I-2947,19750331-0036,108.0,100.0,TEAS_I-2947_19750331-0036
I-2948,19560812-0016,252.0,260.0,TEAS_I-2948_19560812-0016
I-2948,19761024-0034,137.0,120.0,TEAS_I-2948_19761024-0034
I-2949,19570615-0011,272.0,260.0,TEAS_I-2949_19570615-0011
I-2949,19760524-0046,119.0,100.0,TEAS_I-2949_19760524-0046
I-2949,19900723-0126,132.0,120.0,TEAS_I-2949_19900723-0126
I-2950,19640414-0013,248.0,260.0,TEAS_I-2950_19640414-0013
I-2950,19781217-0053,113.0,100.0,TEAS_I-2950_19781217-0053
I-2951,19660630-0020,266.0,280.0,TEAS_I-2951_19660630-0020
I-2951,19780815-0047,105.0,100.0,TEAS_I-2951_19780815-0047
I-2951,19921002-0129,109.0,100.0,TEAS_I-2951_19921002-0129
I-2952,19650303-0019,249.0,240.0,TEAS_I-2952_19650303-0019
I-2952,19751018-0039,137.0,140.0,TEAS_I-2952_19751018-0039
I-2952,19930326-0132,151.0,140.0,TEAS_I-2952_19930326-0132
I-2953,19560705-0025,243.0,240.0,TEAS_I-2953_19560705-0025
I-2953,19770224-0058,93.0,100.0,TEAS_I-2953_19770224-0058
I-2954,19690917-0022,263.0,260.0,TEAS_I-2954_19690917-0022
I-2954,19780317-0052,134.0,120.0,TEAS_I-2954_19780317-0052
I-2954,19900317-0083,141.0,140.0,TEAS_I-2954_19900317-0083
I-2955,19611219-0014,253.0,260.0,TEAS_I-2955_19611219-0014
I-2955,19750722-0060,119.0,100.0,TEAS_I-2955_19750722-0060
I-2956,19560705-0025,229.0,240.0,TEAS_I-2956_19560705-0025
I-2956,19780602-0035,137.0,120.0,TEAS_I-2956_19780602-0035
I-2957,19600529-0021,254.0,240.0,TEAS_I-2957_19600529-0021
I-2957,19780317-0052,129.0,140.0,TEAS_I-2957_19780317-0052
I-2957,19911116-0069,107.0,100.0,TEAS_I-2957_19911116-0069
I-2958,19650303-0019,265.0,280.0,TEAS_I-2958_19650303-0019
I-2958,19781125-0031,152.0,140.0,TEAS_I-2958_19781125-0031
I-2959,19610918-0027,230.0,240.0,TEAS_I-2959_19610918-0027
I-2959,19751018-0039,109.0,120.0,TEAS_I-2959_19751018-0039
I-2960,19660630-0020,268.0,280.0,TEAS_I-2960_19660630-0020
I-2960,19781217-0053,136.0,140.0,TEAS_I-2960_19781217-0053
I-2961,19640220-0029,235.0,240.0,TEAS_I-2961_19640220-0029
I-2961,19780424-0057,138.0,140.0,TEAS_I-2961_19780424-0057
I-2961,19921123-0108,110.0,120.0,TEAS_I-2961_19921123-0108
I-2962,19680712-0028,257.0,240.0,TEAS_I-2962_19680712-0028
I-2962,19781130-0054,105.0,120.0,TEAS_I-2962_19781130-0054
I-2962,19900317-0083,81.0,100.0,TEAS_I-2962_19900317-0083
I-2963,19690917-0022,280.0,260.0,TEAS_I-2963_19690917-0022
I-2963,19761020-0044,102.0,120.0,TEAS_I-2963_19761020-0044
I-2963,19901219-0125,101.0,100.0,TEAS_I-2963_19901219-0125
I-2964,19620424-0026,226.0,240.0,TEAS_I-2964_19620424-0026
I-2964,19780317-0052,103.0,120.0,TEAS_I-2964_19780317-0052
I-2965,19560812-0016,240.0,260.0,TEAS_I-2965_19560812-0016
I-2965,19750220-0037,140.0,120.0,TEAS_I-2965_19750220-0037
I-2966,19640414-0013,273.0,260.0,TEAS_I-2966_19640414-0013
I-2966,19750122-0056,157.0,140.0,TEAS_I-2966_19750122-0056
I-2967,19620424-0026,254.0,240.0,TEAS_I-2967_19620424-0026
I-2967,19771013-0040,90.0,100.0,TEAS_I-2967_19771013-0040
I-2968,19560812-0016,225.0,240.0,TEAS_I-2968_19560812-0016
I-2968,19750722-0060,134.0,120.0,TEAS_I-2968_19750722-0060
I-2969,19560812-0016,266.0,280.0,TEAS_I-2969_19560812-0016
I-2969,19750906-0032,154.0,140.0,TEAS_I-2969_19750906-0032
I-2969,19920122-0065,104.0,100.0,TEAS_I-2969_19920122-0065
I-2970,19680712-0028,277.0,280.0,TEAS_I-2970_19680712-0028
I-2970,19761009-0055,87.0,100.0,TEAS_I-2970_19761009-0055
I-2971,19650303-0019,291.0,280.0,TEAS_I-2971_19650303-0019
I-2971,19750512-0043,126.0,120.0,TEAS_I-2971_19750512-0043
I-2972,19611219-0014,279.0,280.0,TEAS_I-2972_19611219-0014
I-2972,19780424-0057,137.0,120.0,TEAS_I-2972_19780424-0057
I-2973,19560705-0025,274.0,280.0,TEAS_I-2973_19560705-0025
I-2973,19750906-0032,159.0,140.0,TEAS_I-2973_19750906-0032
I-2974,19570828-0008,288.0,280.0,TEAS_I-2974_19570828-0008
I-2974,19781130-0054,120.0,100.0,TEAS_I-2974_19781130-0054
I-2974,19930616-0127,120.0,120.0,TEAS_I-2974_19930616-0127
I-2975,19640414-0013,280.0,280.0,TEAS_I-2975_19640414-0013
I-2975,19761020-0044,124.0,140.0,TEAS_I-2975_19761020-0044
I-2975,19900317-0083,86.0,100.0,TEAS_I-2975_19900317-0083
I-2976,19610918-0027,288.0,280.0,TEAS_I-2976_19610918-0027
I-2976,19750722-0060,136.0,120.0,TEAS_I-2976_19750722-0060
I-2977,19611219-0014,256.0,240.0,TEAS_I-2977_19611219-0014
I-2977,19751018-0039,114.0,120.0,TEAS_I-2977_19751018-0039
I-2977,19930919-0137,87.0,100.0,TEAS_I-2977_19930919-0137
I-2978,19640220-0029,254.0,240.0,TEAS_I-2978_19640220-0029
I-2978,19780602-0035,111.0,100.0,TEAS_I-2978_19780602-0035
I-2978,19920602-0073,118.0,120.0,TEAS_I-2978_19920602-0073
I-2979,19590129-0004,291.0,280.0,TEAS_I-2979_19590129-0004
I-2979,19790426-0049,131.0,120.0,TEAS_I-2979_19790426-0049
I-2980,19560705-0025,239.0,240.0,TEAS_I-2980_19560705-0025
I-2980,19760108-0050,100.0,120.0,TEAS_I-2980_19760108-0050
I-2980,19910403-0103,112.0,100.0,TEAS_I-2980_19910403-0103
I-2981,19600905-0003,265.0,280.0,TEAS_I-2981_19600905-0003
I-2981,19790426-0049,83.0,100.0,TEAS_I-2981_19790426-0049
I-2981,19900321-0080,120.0,140.0,TEAS_I-2981_19900321-0080
I-2982,19610620-0006,266.0,280.0,TEAS_I-2982_19610620-0006
I-2982,19781130-0054,100.0,100.0,TEAS_I-2982_19781130-0054
I-2983,19690408-0009,288.0,280.0,TEAS_I-2983_19690408-0009
I-2983,19751018-0039,103.0,100.0,TEAS_I-2983_19751018-0039
I-2983,19921201-0094,125.0,140.0,TEAS_I-2983_19921201-0094
I-2984,19570826-0012,258.0,240.0,TEAS_I-2984_19570826-0012
I-2984,19790708-0041,131.0,140.0,TEAS_I-2984_19790708-0041
I-2985,19620522-0023,250.0,240.0,TEAS_I-2985_19620522-0023
I-2985,19790426-0049,136.0,120.0,TEAS_I-2985_19790426-0049
I-2986,19570615-0011,260.0,240.0,TEAS_I-2986_19570615-0011
I-2986,19790702-0038,136.0,140.0,TEAS_I-2986_19790702-0038
I-2986,19900520-0063,120.0,120.0,TEAS_I-2986_19900520-0063
I-2987,19640220-0029,255.0,260.0,TEAS_I-2987_19640220-0029
I-2987,19781217-0053,115.0,120.0,TEAS_I-2987_19781217-0053
I-2988,19611219-0014,284.0,280.0,TEAS_I-2988_19611219-0014
I-2988,19750331-0036,155.0,140.0,TEAS_I-2988_19750331-0036
I-2989,19620831-0024,289.0,280.0,TEAS_I-2989_19620831-0024
I-2989,19780815-0047,84.0,100.0,TEAS_I-2989_19780815-0047
I-2989,19900201-0074,101.0,120.0,TEAS_I-2989_19900201-0074
I-2990,19690408-0009,297.0,280.0,TEAS_I-2990_19690408-0009
I-2990,19780602-0035,92.0,100.0,TEAS_I-2990_19780602-0035
I-2991,19580218-0007,251.0,240.0,TEAS_I-2991_19580218-0007
I-2991,19780317-0052,151.0,140.0,TEAS_I-2991_19780317-0052
I-2992,19560812-0016,269.0,260.0,TEAS_I-2992_19560812-0016
I-2992,19790426-0049,117.0,120.0,TEAS_I-2992_19790426-0049
I-2992,19930221-0139,130.0,120.0,TEAS_I-2992_19930221-0139
I-2993,19561222-0030,298.0,280.0,TEAS_I-2993_19561222-0030
I-2993,19790618-0048,91.0,100.0,TEAS_I-2993_19790618-0048
I-2993,19920826-0088,109.0,100.0,TEAS_I-2993_19920826-0088
I-2994,19630126-0001,241.0,240.0,TEAS_I-2994_19630126-0001
I-2994,19750102-0059,119.0,120.0,TEAS_I-2994_19750102-0059
I-2995,19570615-0011,266.0,260.0,TEAS_I-2995_19570615-0011
I-2995,19761024-0034,82.0,100.0,TEAS_I-2995_19761024-0034
I-2996,19620522-0023,242.0,240.0,TEAS_I-2996_19620522-0023
I-2996,19750906-0032,88.0,100.0,TEAS_I-2996_19750906-0032
I-2996,19931226-0118,105.0,100.0,TEAS_I-2996_19931226-0118
I-2997,19620831-0024,242.0,240.0,TEAS_I-2997_19620831-0024
I-2997,19781125-0031,116.0,100.0,TEAS_I-2997_19781125-0031
I-2997,19930829-0082,104.0,100.0,TEAS_I-2997_19930829-0082
I-2998,19561222-0030,284.0,280.0,TEAS_I-2998_19561222-0030
I-2998,19781130-0054,80.0,100.0,TEAS_I-2998_19781130-0054
I-2998,19901002-0085,124.0,140.0,TEAS_I-2998_19901002-0085
I-2999,19570615-0011,281.0,280.0,TEAS_I-2999_19570615-0011
I-2999,19790708-0041,150.0,140.0,TEAS_I-2999_19790708-0041
I-3000,19570615-0011,261.0,260.0,TEAS_I-3000_19570615-0011
I-3000,19781217-0053,155.0,140.0,TEAS_I-3000_19781217-0053
I-3001,19560705-0025,250.0,260.0,TEAS_I-3001_19560705-0025
I-3001,19781217-0053,104.0,120.0,TEAS_I-3001_19781217-0053
I-3002,19580515-0017,273.0,280.0,TEAS_I-3002_19580515-0017
I-3002,19750102-0059,108.0,120.0,TEAS_I-3002_19750102-0059
I-3003,19690408-0009,281.0,280.0,TEAS_I-3003_19690408-0009
I-3003,19781125-0031,135.0,140.0,TEAS_I-3003_19781125-0031
I-3003,19910927-0128,119.0,120.0,TEAS_I-3003_19910927-0128
I-3004,19601021-0018,268.0,260.0,TEAS_I-3004_19601021-0018
I-3004,19761009-0055,134.0,140.0,TEAS_I-3004_19761009-0055
I-3005,19601021-0018,273.0,280.0,TEAS_I-3005_19601021-0018
I-3005,19761009-0055,97.0,100.0,TEAS_I-3005_19761009-0055
I-3005,19901219-0125,147.0,140.0,TEAS_I-3005_19901219-0125
I-3006,19570826-0012,281.0,280.0,TEAS_I-3006_19570826-0012
I-3006,19750331-0036,98.0,100.0,TEAS_I-3006_19750331-0036
I-3006,19921127-0120,106.0,100.0,TEAS_I-3006_19921127-0120
I-3007,19600814-0002,248.0,260.0,TEAS_I-3007_19600814-0002
I-3007,19770224-0058,100.0,120.0,TEAS_I-3007_19770224-0058
I-3007,19930228-0086,111.0,120.0,TEAS_I-3007_19930228-0086
I-3008,19590129-0004,252.0,260.0,TEAS_I-3008_19590129-0004
I-3008,19761024-0034,102.0,120.0,TEAS_I-3008_19761024-0034
I-3009,19570615-0011,263.0,280.0,TEAS_I-3009_19570615-0011
I-3009,19750512-0043,114.0,120.0,TEAS_I-3009_19750512-0043
I-3010,19620522-0023,255.0,240.0,TEAS_I-3010_19620522-0023
I-3010,19790708-0041,88.0,100.0,TEAS_I-3010_19790708-0041
I-3010,19901219-0125,134.0,140.0,TEAS_I-3010_19901219-0125
I-3011,19640220-0029,277.0,260.0,TEAS_I-3011_19640220-0029
I-3011,19750722-0060,111.0,120.0,TEAS_I-3011_19750722-0060
I-3012,19650303-0019,253.0,240.0,TEAS_I-3012_19650303-0019
I-3012,19780815-0047,90.0,100.0,TEAS_I-3012_19780815-0047
I-3013,19590129-0004,247.0,260.0,TEAS_I-3013_19590129-0004
I-3013,19790426-0049,112.0,100.0,TEAS_I-3013_19790426-0049
I-3013,19930414-0106,116.0,120.0,TEAS_I-3013_19930414-0106
I-3014,19640414-0013,261.0,280.0,TEAS_I-3014_19640414-0013
I-3014,19790702-0038,84.0,100.0,TEAS_I-3014_19790702-0038
I-3014,19901011-0119,160.0,140.0,TEAS_I-3014_19901011-0119
I-3015,19580515-0017,282.0,280.0,TEAS_I-3015_19580515-0017
I-3015,19751018-0039,155.0,140.0,TEAS_I-3015_19751018-0039
I-3015,19900201-0074,119.0,120.0,TEAS_I-3015_19900201-0074
I-3016,19570615-0011,222.0,240.0,TEAS_I-3016_19570615-0011
I-3016,19790717-0045,140.0,120.0,TEAS_I-3016_19790717-0045
I-3017,19560612-0010,258.0,240.0,TEAS_I-3017_19560612-0010
I-3017,19781217-0053,151.0,140.0,TEAS_I-3017_19781217-0053
I-3018,19690408-0009,220.0,240.0,TEAS_I-3018_19690408-0009
I-3018,19771013-0040,135.0,140.0,TEAS_I-3018_19771013-0040
I-3018,19920320-0121,124.0,120.0,TEAS_I-3018_19920320-0121
I-3019,19690917-0022,279.0,280.0,TEAS_I-3019_19690917-0022
I-3019,19780317-0052,110.0,120.0,TEAS_I-3019_19780317-0052
I-3020,19600905-0003,263.0,280.0,TEAS_I-3020_19600905-0003
I-3020,19750331-0036,152.0,140.0,TEAS_I-3020_19750331-0036
I-3020,19900430-0112,97.0,100.0,TEAS_I-3020_19900430-0112
I-3021,19640414-0013,268.0,260.0,TEAS_I-3021_19640414-0013
I-3021,19790708-0041,125.0,120.0,TEAS_I-3021_19790708-0041
I-3021,19900119-0104,125.0,140.0,TEAS_I-3021_19900119-0104
I-3022,19590129-0004,225.0,240.0,TEAS_I-3022_19590129-0004
I-3022,19771013-0040,81.0,100.0,TEAS_I-3022_19771013-0040
I-3023,19570826-0012,284.0,280.0,TEAS_I-3023_19570826-0012
I-3023,19770713-0042,112.0,100.0,TEAS_I-3023_19770713-0042
I-3023,19910921-0136,120.0,100.0,TEAS_I-3023_19910921-0136
I-3024,19600814-0002,260.0,260.0,TEAS_I-3024_19600814-0002
I-3024,19781130-0054,138.0,120.0,TEAS_I-3024_19781130-0054
I-3025,19690513-0015,255.0,240.0,TEAS_I-3025_19690513-0015
I-3025,19780815-0047,105.0,120.0,TEAS_I-3025_19780815-0047
I-3026,19690513-0015,259.0,240.0,TEAS_I-3026_19690513-0015
I-3026,19761009-0055,89.0,100.0,TEAS_I-3026_19761009-0055
I-3027,19620424-0026,246.0,260.0,TEAS_I-3027_19620424-0026
I-3027,19790618-0048,83.0,100.0,TEAS_I-3027_19790618-0048
I-3028,19610918-0027,235.0,240.0,TEAS_I-3028_19610918-0027
I-3028,19750906-0032,139.0,120.0,TEAS_I-3028_19750906-0032
I-3029,19600905-0003,273.0,260.0,TEAS_I-3029_19600905-0003
I-3029,19790702-0038,145.0,140.0,TEAS_I-3029_19790702-0038
I-3030,19650303-0019,232.0,240.0,TEAS_I-3030_19650303-0019
I-3030,19790717-0045,101.0,100.0,TEAS_I-3030_19790717-0045
I-3030,19921201-0094,158.0,140.0,TEAS_I-3030_19921201-0094
I-3031,19570828-0008,279.0,280.0,TEAS_I-3031_19570828-0008
I-3031,19771013-0040,94.0,100.0,TEAS_I-3031_19771013-0040
I-3031,19930919-0137,128.0,120.0,TEAS_I-3031_19930919-0137
I-3032,19610918-0027,266.0,260.0,TEAS_I-3032_19610918-0027
I-3032,19790717-0045,134.0,140.0,TEAS_I-3032_19790717-0045
I-3032,19921123-0108,132.0,120.0,TEAS_I-3032_19921123-0108
I-3033,19570615-0011,242.0,240.0,TEAS_I-3033_19570615-0011
I-3033,19790717-0045,133.0,140.0,TEAS_I-3033_19790717-0045
I-3033,19930829-0082,129.0,120.0,TEAS_I-3033_19930829-0082
I-3034,19590129-0004,264.0,260.0,TEAS_I-3034_19590129-0004
I-3034,19750122-0056,148.0,140.0,TEAS_I-3034_19750122-0056
I-3035,19640414-0013,235.0,240.0,TEAS_I-3035_19640414-0013
I-3035,19781217-0053,115.0,100.0,TEAS_I-3035_19781217-0053
I-3035,19900321-0080,128.0,120.0,TEAS_I-3035_19900321-0080
I-3036,19640220-0029,271.0,280.0,TEAS_I-3036_19640220-0029
I-3036,19750705-0033,120.0,140.0,TEAS_I-3036_19750705-0033
I-3036,19900616-0124,137.0,120.0,TEAS_I-3036_19900616-0124
I-3037,19620831-0024,222.0,240.0,TEAS_I-3037_19620831-0024
I-3037,19750331-0036,126.0,140.0,TEAS_I-3037_19750331-0036
I-3037,19911025-0091,155.0,140.0,TEAS_I-3037_19911025-0091
I-3038,19630126-0001,253.0,240.0,TEAS_I-3038_19630126-0001
I-3038,19771013-0040,133.0,120.0,TEAS_I-3038_19771013-0040
I-3038,19900818-0116,102.0,100.0,TEAS_I-3038_19900818-0116
I-3039,19601021-0018,220.0,240.0,TEAS_I-3039_19601021-0018
I-3039,19750417-0051,119.0,100.0,TEAS_I-3039_19750417-0051
I-3040,19620424-0026,291.0,280.0,TEAS_I-3040_19620424-0026
I-3040,19750906-0032,123.0,140.0,TEAS_I-3040_19750906-0032
I-3041,19650303-0019,247.0,240.0,TEAS_I-3041_19650303-0019
I-3041,19781130-0054,139.0,140.0,TEAS_I-3041_19781130-0054
I-3042,19610620-0006,285.0,280.0,TEAS_I-3042_19610620-0006
I-3042,19780815-0047,118.0,120.0,TEAS_I-3042_19780815-0047
I-3043,19600905-0003,264.0,280.0,TEAS_I-3043_19600905-0003
I-3043,19780424-0057,131.0,120.0,TEAS_I-3043_19780424-0057
I-3043,19900801-0130,106.0,100.0,TEAS_I-3043_19900801-0130
I-3044,19650303-0019,257.0,260.0,TEAS_I-3044_19650303-0019
