CourseInstance,StudentId,Status,Grade,CompKey22
I-286,19980617-0130,completed,3.0,R_I-286_19980617-0130
I-2403,19980617-0130,not started,,R_I-2403_19980617-0130
I-2402,19980617-0130,completed,3.0,R_I-2402_19980617-0130
I-383,19970117-0131,not started,,R_I-383_19970117-0131
I-3222,19970117-0131,registered,,R_I-3222_19970117-0131
I-388,19970117-0131,registered,,R_I-388_19970117-0131
I-4805,19970117-0131,withdrawn,,R_I-4805_19970117-0131
I-386,19970117-0131,not started,,R_I-386_19970117-0131
I-4689,19970117-0131,not started,,R_I-4689_19970117-0131
I-5524,19970117-0131,completed,3.0,R_I-5524_19970117-0131
I-1551,19970117-0131,withdrawn,,R_I-1551_19970117-0131
I-5480,19970117-0131,registered,,R_I-5480_19970117-0131
I-392,19970117-0131,completed,5.0,R_I-392_19970117-0131
I-4903,19970117-0131,not started,,R_I-4903_19970117-0131
I-5502,19970117-0131,not started,,R_I-5502_19970117-0131
I-4688,19970117-0131,completed,3.0,R_I-4688_19970117-0131
I-503,19970117-0131,withdrawn,,R_I-503_19970117-0131
I-506,19970117-0131,not started,,R_I-506_19970117-0131
I-2725,19970117-0131,not started,,R_I-2725_19970117-0131
I-5481,19970117-0131,registered,,R_I-5481_19970117-0131
I-620,19970117-0131,withdrawn,,R_I-620_19970117-0131
I-1039,19970117-0131,completed,3.0,R_I-1039_19970117-0131
I-2836,19970117-0131,completed,5.0,R_I-2836_19970117-0131
I-622,19970117-0131,registered,,R_I-622_19970117-0131
I-5112,19950225-0132,withdrawn,,R_I-5112_19950225-0132
I-701,19950225-0132,completed,5.0,R_I-701_19950225-0132
I-1851,19950225-0132,registered,,R_I-1851_19950225-0132
I-2700,19950225-0132,not started,,R_I-2700_19950225-0132
I-815,19950225-0132,completed,4.0,R_I-815_19950225-0132
I-1340,19950225-0132,withdrawn,,R_I-1340_19950225-0132
I-817,19950225-0132,completed,5.0,R_I-817_19950225-0132
I-388,19950225-0132,registered,,R_I-388_19950225-0132
I-818,19950225-0132,registered,,R_I-818_19950225-0132
I-820,19950225-0132,completed,3.0,R_I-820_19950225-0132
I-826,19950225-0132,not started,,R_I-826_19950225-0132
I-821,19950225-0132,withdrawn,,R_I-821_19950225-0132
I-822,19950225-0132,not started,,R_I-822_19950225-0132
I-5222,19950225-0132,registered,,R_I-5222_19950225-0132
I-925,19950225-0132,registered,,R_I-925_19950225-0132
I-927,19950225-0132,not started,,R_I-927_19950225-0132
I-504,19950225-0132,not started,,R_I-504_19950225-0132
I-4815,19950225-0132,withdrawn,,R_I-4815_19950225-0132
I-880,19961005-0133,registered,,R_I-880_19961005-0133
I-1308,19961005-0133,not started,,R_I-1308_19961005-0133
I-1830,19961005-0133,registered,,R_I-1830_19961005-0133
I-3608,19961005-0133,not started,,R_I-3608_19961005-0133
I-1831,19961005-0133,not started,,R_I-1831_19961005-0133
I-997,19961005-0133,completed,5.0,R_I-997_19961005-0133
I-3507,19960809-0134,registered,,R_I-3507_19960809-0134
I-254,19960809-0134,registered,,R_I-254_19960809-0134
I-4339,19960809-0134,registered,,R_I-4339_19960809-0134
I-46,19960809-0134,withdrawn,,R_I-46_19960809-0134
I-5412,19960809-0134,registered,,R_I-5412_19960809-0134
I-2910,19960809-0134,not started,,R_I-2910_19960809-0134
I-162,19960809-0134,withdrawn,,R_I-162_19960809-0134
I-163,19960809-0134,completed,3.0,R_I-163_19960809-0134
I-164,19960809-0134,not started,,R_I-164_19960809-0134
I-4676,19960809-0134,completed,3.0,R_I-4676_19960809-0134
I-166,19960809-0134,completed,4.0,R_I-166_19960809-0134
I-167,19960809-0134,completed,3.0,R_I-167_19960809-0134
I-168,19960809-0134,not started,,R_I-168_19960809-0134
I-272,19960809-0134,not started,,R_I-272_19960809-0134
I-4263,19960809-0134,completed,4.0,R_I-4263_19960809-0134
I-274,19960809-0134,registered,,R_I-274_19960809-0134
I-278,19960809-0134,completed,5.0,R_I-278_19960809-0134
I-5112,19990713-0135,registered,,R_I-5112_19990713-0135
I-702,19990713-0135,completed,3.0,R_I-702_19990713-0135
I-707,19990713-0135,completed,3.0,R_I-707_19990713-0135
I-706,19990713-0135,completed,3.0,R_I-706_19990713-0135
I-2925,19990713-0135,withdrawn,,R_I-2925_19990713-0135
I-816,19990713-0135,registered,,R_I-816_19990713-0135
I-388,19990713-0135,completed,4.0,R_I-388_19990713-0135
I-825,19990713-0135,completed,5.0,R_I-825_19990713-0135
I-925,19990713-0135,completed,4.0,R_I-925_19990713-0135
I-927,19990713-0135,withdrawn,,R_I-927_19990713-0135
I-295,19990713-0135,withdrawn,,R_I-295_19990713-0135
I-931,19990713-0135,withdrawn,,R_I-931_19990713-0135
I-5301,19990626-0136,registered,,R_I-5301_19990626-0136
I-5303,19990626-0136,completed,5.0,R_I-5303_19990626-0136
I-5304,19990626-0136,withdrawn,,R_I-5304_19990626-0136
I-3517,19990626-0136,not started,,R_I-3517_19990626-0136
I-5417,19990626-0136,registered,,R_I-5417_19990626-0136
I-1445,19990626-0136,withdrawn,,R_I-1445_19990626-0136
I-600,19990626-0136,not started,,R_I-600_19990626-0136
I-5425,19990626-0136,completed,3.0,R_I-5425_19990626-0136
I-1300,19980203-0137,not started,,R_I-1300_19980203-0137
I-3701,19980203-0137,completed,4.0,R_I-3701_19980203-0137
I-1306,19980203-0137,completed,5.0,R_I-1306_19980203-0137
I-1307,19980203-0137,not started,,R_I-1307_19980203-0137
I-4449,19980203-0137,withdrawn,,R_I-4449_19980203-0137
I-2789,19980203-0137,completed,4.0,R_I-2789_19980203-0137
I-1425,19980203-0137,completed,3.0,R_I-1425_19980203-0137
I-470,19980203-0137,not started,,R_I-470_19980203-0137
I-2883,19980720-0138,registered,,R_I-2883_19980720-0138
I-886,19980720-0138,completed,3.0,R_I-886_19980720-0138
I-143,19980720-0138,not started,,R_I-143_19980720-0138
I-2891,19980720-0138,registered,,R_I-2891_19980720-0138
I-577,19980720-0138,registered,,R_I-577_19980720-0138
I-1317,19980720-0138,registered,,R_I-1317_19980720-0138
I-4454,19980720-0138,not started,,R_I-4454_19980720-0138
I-5403,19980720-0138,completed,4.0,R_I-5403_19980720-0138
I-2901,19980720-0138,registered,,R_I-2901_19980720-0138
I-3003,19980720-0138,registered,,R_I-3003_19980720-0138
I-2376,19980720-0138,withdrawn,,R_I-2376_19980720-0138
I-3004,19980720-0138,registered,,R_I-3004_19980720-0138
I-4774,19951130-0139,completed,4.0,R_I-4774_19951130-0139
I-4458,19951130-0139,not started,,R_I-4458_19951130-0139
I-5096,19951130-0139,registered,,R_I-5096_19951130-0139
I-3932,19951130-0139,registered,,R_I-3932_19951130-0139
I-2807,19951130-0139,withdrawn,,R_I-2807_19951130-0139
I-3122,19951130-0139,registered,,R_I-3122_19951130-0139
I-5108,19951130-0139,registered,,R_I-5108_19951130-0139
I-5107,19951130-0139,completed,4.0,R_I-5107_19951130-0139
I-4586,19951130-0139,completed,4.0,R_I-4586_19951130-0139
I-5217,19951130-0139,withdrawn,,R_I-5217_19951130-0139
I-3325,19951130-0139,not started,,R_I-3325_19951130-0139
I-5219,19951130-0139,completed,5.0,R_I-5219_19951130-0139
I-1001,19950317-0140,registered,,R_I-1001_19950317-0140
I-900,19950317-0140,completed,4.0,R_I-900_19950317-0140
I-4462,19950317-0140,registered,,R_I-4462_19950317-0140
I-1004,19950317-0140,completed,5.0,R_I-1004_19950317-0140
I-1122,19950317-0140,completed,5.0,R_I-1122_19950317-0140
I-3729,19950317-0140,not started,,R_I-3729_19950317-0140
I-69,19950317-0140,registered,,R_I-69_19950317-0140
I-706,19950317-0140,withdrawn,,R_I-706_19950317-0140
I-1123,19950317-0140,withdrawn,,R_I-1123_19950317-0140
I-4901,19950317-0140,withdrawn,,R_I-4901_19950317-0140
I-2398,19950317-0140,registered,,R_I-2398_19950317-0140
I-1236,19950317-0140,not started,,R_I-1236_19950317-0140
I-1559,19950317-0140,not started,,R_I-1559_19950317-0140
I-4229,19980421-0141,withdrawn,,R_I-4229_19980421-0141
I-1932,19980421-0141,registered,,R_I-1932_19980421-0141
I-1933,19980421-0141,registered,,R_I-1933_19980421-0141
I-1934,19980421-0141,completed,5.0,R_I-1934_19980421-0141
I-1097,19980421-0141,withdrawn,,R_I-1097_19980421-0141
I-1935,19980421-0141,not started,,R_I-1935_19980421-0141
I-1937,19980421-0141,withdrawn,,R_I-1937_19980421-0141
I-3399,19980421-0141,not started,,R_I-3399_19980421-0141
I-1939,19980421-0141,registered,,R_I-1939_19980421-0141
I-4666,19980421-0141,withdrawn,,R_I-4666_19980421-0141
I-357,19980421-0141,withdrawn,,R_I-357_19980421-0141
I-3603,19980421-0141,completed,3.0,R_I-3603_19980421-0141
I-1726,19980421-0141,not started,,R_I-1726_19980421-0141
I-2057,19980421-0141,completed,3.0,R_I-2057_19980421-0141
I-1424,19980421-0141,completed,3.0,R_I-1424_19980421-0141
I-3404,19980421-0141,not started,,R_I-3404_19980421-0141
I-3402,19980421-0141,not started,,R_I-3402_19980421-0141
I-2053,19980421-0141,completed,5.0,R_I-2053_19980421-0141
I-2052,19980421-0141,completed,3.0,R_I-2052_19980421-0141
I-2167,19980421-0141,registered,,R_I-2167_19980421-0141
I-5202,19980421-0141,not started,,R_I-5202_19980421-0141
I-2169,19980421-0141,not started,,R_I-2169_19980421-0141
I-2687,19980421-0141,completed,3.0,R_I-2687_19980421-0141
I-4686,19960406-0142,not started,,R_I-4686_19960406-0142
I-1971,19960406-0142,registered,,R_I-1971_19960406-0142
I-4690,19960406-0142,completed,5.0,R_I-4690_19960406-0142
I-4691,19960406-0142,completed,4.0,R_I-4691_19960406-0142
I-1668,19960406-0142,withdrawn,,R_I-1668_19960406-0142
I-3750,19960406-0142,completed,5.0,R_I-3750_19960406-0142
I-1463,19960406-0142,completed,4.0,R_I-1463_19960406-0142
I-4810,19960406-0142,registered,,R_I-4810_19960406-0142
I-4918,19960406-0142,withdrawn,,R_I-4918_19960406-0142
I-4921,19960406-0142,registered,,R_I-4921_19960406-0142
I-4922,19960406-0142,not started,,R_I-4922_19960406-0142
I-2830,19960406-0142,withdrawn,,R_I-2830_19960406-0142
I-4693,19950604-0143,registered,,R_I-4693_19950604-0143
I-2615,19950604-0143,withdrawn,,R_I-2615_19950604-0143
I-505,19950604-0143,not started,,R_I-505_19950604-0143
I-4698,19950604-0143,not started,,R_I-4698_19950604-0143
I-1570,19950604-0143,withdrawn,,R_I-1570_19950604-0143
I-4597,19950604-0143,registered,,R_I-4597_19950604-0143
I-5122,19950604-0143,not started,,R_I-5122_19950604-0143
I-2609,19950604-0143,not started,,R_I-2609_19950604-0143
I-3848,19950604-0143,completed,5.0,R_I-3848_19950604-0143
I-4714,19950604-0143,not started,,R_I-4714_19950604-0143
I-1574,19950604-0143,not started,,R_I-1574_19950604-0143
I-2524,19950604-0143,completed,5.0,R_I-2524_19950604-0143
I-4818,19950604-0143,withdrawn,,R_I-4818_19950604-0143
I-850,19950604-0143,completed,5.0,R_I-850_19950604-0143
I-4929,19950604-0143,withdrawn,,R_I-4929_19950604-0143
I-4934,19950604-0143,completed,3.0,R_I-4934_19950604-0143
I-1161,19950604-0143,registered,,R_I-1161_19950604-0143
I-469,19971113-0144,registered,,R_I-469_19971113-0144
I-4333,19971113-0144,completed,3.0,R_I-4333_19971113-0144
I-4335,19971113-0144,registered,,R_I-4335_19971113-0144
I-4033,19971113-0144,completed,4.0,R_I-4033_19971113-0144
I-4455,19971113-0144,registered,,R_I-4455_19971113-0144
I-3932,19971113-0144,registered,,R_I-3932_19971113-0144
I-4457,19971113-0144,completed,4.0,R_I-4457_19971113-0144
I-4459,19971113-0144,completed,5.0,R_I-4459_19971113-0144
I-1014,19971113-0144,completed,5.0,R_I-1014_19971113-0144
I-4570,19971113-0144,not started,,R_I-4570_19971113-0144
I-4569,19971113-0144,completed,3.0,R_I-4569_19971113-0144
I-4571,19971113-0144,registered,,R_I-4571_19971113-0144
I-4376,19980928-0145,withdrawn,,R_I-4376_19980928-0145
I-2201,19980928-0145,completed,5.0,R_I-2201_19980928-0145
I-3444,19980928-0145,withdrawn,,R_I-3444_19980928-0145
I-4384,19980928-0145,completed,5.0,R_I-4384_19980928-0145
I-2620,19980928-0145,completed,5.0,R_I-2620_19980928-0145
I-1360,19980928-0145,withdrawn,,R_I-1360_19980928-0145
I-4495,19980928-0145,registered,,R_I-4495_19980928-0145
I-4498,19980928-0145,withdrawn,,R_I-4498_19980928-0145
I-4608,19980928-0145,withdrawn,,R_I-4608_19980928-0145
I-2218,19980928-0145,registered,,R_I-2218_19980928-0145
I-4610,19980928-0145,completed,3.0,R_I-4610_19980928-0145
I-4614,19980928-0145,withdrawn,,R_I-4614_19980928-0145
I-4669,19970619-0146,registered,,R_I-4669_19970619-0146
I-2687,19970619-0146,registered,,R_I-2687_19970619-0146
I-4671,19970619-0146,registered,,R_I-4671_19970619-0146
I-1847,19970619-0146,completed,5.0,R_I-1847_19970619-0146
I-4568,19970619-0146,registered,,R_I-4568_19970619-0146
I-4787,19970619-0146,withdrawn,,R_I-4787_19970619-0146
I-4788,19970619-0146,withdrawn,,R_I-4788_19970619-0146
I-809,19970619-0146,completed,5.0,R_I-809_19970619-0146
I-4896,19970619-0146,withdrawn,,R_I-4896_19970619-0146
I-1860,19970619-0146,not started,,R_I-1860_19970619-0146
I-4901,19970619-0146,registered,,R_I-4901_19970619-0146
I-4480,19970619-0146,completed,3.0,R_I-4480_19970619-0146
I-1009,19980920-0147,not started,,R_I-1009_19980920-0147
I-4466,19980920-0147,completed,3.0,R_I-4466_19980920-0147
I-1011,19980920-0147,registered,,R_I-1011_19980920-0147
I-1445,19980920-0147,completed,5.0,R_I-1445_19980920-0147
I-2186,19980920-0147,withdrawn,,R_I-2186_19980920-0147
I-1133,19980920-0147,withdrawn,,R_I-1133_19980920-0147
I-1132,19980920-0147,registered,,R_I-1132_19980920-0147
I-1136,19980920-0147,registered,,R_I-1136_19980920-0147
I-4489,19980920-0147,not started,,R_I-4489_19980920-0147
I-724,19980920-0147,withdrawn,,R_I-724_19980920-0147
I-1248,19980920-0147,registered,,R_I-1248_19980920-0147
I-1247,19980920-0147,not started,,R_I-1247_19980920-0147
I-4589,19950818-0148,not started,,R_I-4589_19950818-0148
I-4916,19950818-0148,not started,,R_I-4916_19950818-0148
I-91,19950818-0148,withdrawn,,R_I-91_19950818-0148
I-834,19950818-0148,completed,5.0,R_I-834_19950818-0148
I-512,19950818-0148,registered,,R_I-512_19950818-0148
I-4178,19950818-0148,withdrawn,,R_I-4178_19950818-0148
I-4697,19950818-0148,withdrawn,,R_I-4697_19950818-0148
I-3648,19950818-0148,completed,3.0,R_I-3648_19950818-0148
I-4283,19950818-0148,registered,,R_I-4283_19950818-0148
I-4284,19950818-0148,registered,,R_I-4284_19950818-0148
I-1361,19950818-0148,not started,,R_I-1361_19950818-0148
I-4289,19950818-0148,not started,,R_I-4289_19950818-0148
I-3936,19980804-0149,withdrawn,,R_I-3936_19980804-0149
I-1751,19980804-0149,completed,3.0,R_I-1751_19980804-0149
I-2703,19980804-0149,completed,4.0,R_I-2703_19980804-0149
I-178,19980804-0149,withdrawn,,R_I-178_19980804-0149
I-2190,19980804-0149,not started,,R_I-2190_19980804-0149
I-5221,19980804-0149,not started,,R_I-5221_19980804-0149
I-2814,19980804-0149,withdrawn,,R_I-2814_19980804-0149
I-3842,19980804-0149,not started,,R_I-3842_19980804-0149
I-483,19950331-0150,registered,,R_I-483_19950331-0150
I-4993,19950331-0150,registered,,R_I-4993_19950331-0150
I-4994,19950331-0150,completed,4.0,R_I-4994_19950331-0150
I-4997,19950331-0150,completed,5.0,R_I-4997_19950331-0150
I-5113,19950331-0150,completed,3.0,R_I-5113_19950331-0150
I-5114,19950331-0150,registered,,R_I-5114_19950331-0150
I-501,19950331-0150,withdrawn,,R_I-501_19950331-0150
I-5116,19950331-0150,registered,,R_I-5116_19950331-0150
I-5226,19950331-0150,registered,,R_I-5226_19950331-0150
I-2933,19950331-0150,completed,3.0,R_I-2933_19950331-0150
I-2825,19950331-0150,registered,,R_I-2825_19950331-0150
I-4275,19950331-0150,completed,4.0,R_I-4275_19950331-0150
I-3422,19960607-0151,completed,3.0,R_I-3422_19960607-0151
I-1545,19960607-0151,registered,,R_I-1545_19960607-0151
I-3425,19960607-0151,registered,,R_I-3425_19960607-0151
I-4887,19960607-0151,not started,,R_I-4887_19960607-0151
I-3527,19960607-0151,withdrawn,,R_I-3527_19960607-0151
I-3529,19960607-0151,completed,5.0,R_I-3529_19960607-0151
I-3531,19960607-0151,registered,,R_I-3531_19960607-0151
I-493,19960607-0151,not started,,R_I-493_19960607-0151
I-4669,19961024-0152,not started,,R_I-4669_19961024-0152
I-4671,19961024-0152,withdrawn,,R_I-4671_19961024-0152
I-2279,19961024-0152,completed,5.0,R_I-2279_19961024-0152
I-4040,19961024-0152,registered,,R_I-4040_19961024-0152
I-4157,19961024-0152,not started,,R_I-4157_19961024-0152
I-4787,19961024-0152,registered,,R_I-4787_19961024-0152
I-4789,19961024-0152,withdrawn,,R_I-4789_19961024-0152
I-809,19961024-0152,completed,3.0,R_I-809_19961024-0152
I-4788,19961024-0152,withdrawn,,R_I-4788_19961024-0152
I-4796,19961024-0152,registered,,R_I-4796_19961024-0152
I-5215,19961024-0152,not started,,R_I-5215_19961024-0152
I-4793,19961024-0152,withdrawn,,R_I-4793_19961024-0152
I-4681,19961024-0152,registered,,R_I-4681_19961024-0152
I-703,19961024-0152,not started,,R_I-703_19961024-0152
I-4896,19961024-0152,registered,,R_I-4896_19961024-0152
I-3332,19961024-0152,withdrawn,,R_I-3332_19961024-0152
I-391,19961024-0152,completed,3.0,R_I-391_19961024-0152
I-3534,19961024-0152,registered,,R_I-3534_19961024-0152
I-5292,19961222-0153,completed,5.0,R_I-5292_19961222-0153
I-3003,19961222-0153,not started,,R_I-3003_19961222-0153
I-5296,19961222-0153,registered,,R_I-5296_19961222-0153
I-5294,19961222-0153,registered,,R_I-5294_19961222-0153
I-3212,19961222-0153,registered,,R_I-3212_19961222-0153
I-4251,19961222-0153,withdrawn,,R_I-4251_19961222-0153
I-4987,19961222-0153,completed,5.0,R_I-4987_19961222-0153
I-3009,19961222-0153,registered,,R_I-3009_19961222-0153
I-4550,19990226-0154,completed,3.0,R_I-4550_19990226-0154
I-1208,19990226-0154,not started,,R_I-1208_19990226-0154
I-890,19990226-0154,withdrawn,,R_I-890_19990226-0154
I-5404,19990226-0154,not started,,R_I-5404_19990226-0154
I-3606,19990226-0154,registered,,R_I-3606_19990226-0154
I-2264,19990226-0154,registered,,R_I-2264_19990226-0154
I-3409,19990226-0154,withdrawn,,R_I-3409_19990226-0154
I-5407,19990226-0154,not started,,R_I-5407_19990226-0154
I-3407,19990226-0154,registered,,R_I-3407_19990226-0154
I-3411,19990226-0154,registered,,R_I-3411_19990226-0154
I-2687,19990226-0154,withdrawn,,R_I-2687_19990226-0154
I-1534,19990226-0154,withdrawn,,R_I-1534_19990226-0154
I-3414,19990226-0154,withdrawn,,R_I-3414_19990226-0154
I-3518,19990226-0154,registered,,R_I-3518_19990226-0154
I-4241,19980329-0155,not started,,R_I-4241_19980329-0155
I-4981,19980329-0155,not started,,R_I-4981_19980329-0155
I-358,19980329-0155,completed,4.0,R_I-358_19980329-0155
I-1834,19980329-0155,not started,,R_I-1834_19980329-0155
I-3923,19980329-0155,withdrawn,,R_I-3923_19980329-0155
I-1740,19980329-0155,registered,,R_I-1740_19980329-0155
I-3927,19980329-0155,completed,4.0,R_I-3927_19980329-0155
I-3930,19980329-0155,withdrawn,,R_I-3930_19980329-0155
I-3221,19980329-0155,completed,3.0,R_I-3221_19980329-0155
I-5211,19980329-0155,not started,,R_I-5211_19980329-0155
I-4047,19980329-0155,registered,,R_I-4047_19980329-0155
I-3620,19980329-0155,registered,,R_I-3620_19980329-0155
I-4057,19990116-0156,completed,5.0,R_I-4057_19990116-0156
I-5319,19990116-0156,registered,,R_I-5319_19990116-0156
I-5320,19990116-0156,registered,,R_I-5320_19990116-0156
I-5322,19990116-0156,registered,,R_I-5322_19990116-0156
I-4478,19990116-0156,not started,,R_I-4478_19990116-0156
I-502,19990116-0156,not started,,R_I-502_19990116-0156
I-4267,19990116-0156,withdrawn,,R_I-4267_19990116-0156
I-2187,19990116-0156,completed,4.0,R_I-2187_19990116-0156
I-5324,19990116-0156,registered,,R_I-5324_19990116-0156
I-5436,19990116-0156,completed,5.0,R_I-5436_19990116-0156
I-3239,19990116-0156,withdrawn,,R_I-3239_19990116-0156
I-5438,19990116-0156,withdrawn,,R_I-5438_19990116-0156
I-5439,19990116-0156,not started,,R_I-5439_19990116-0156
I-1532,19980709-0157,registered,,R_I-1532_19980709-0157
I-693,19980709-0157,not started,,R_I-693_19980709-0157
I-3513,19980709-0157,registered,,R_I-3513_19980709-0157
I-581,19980709-0157,registered,,R_I-581_19980709-0157
